OCV,Ro,delta_t,a1,a2,tau1,tau2,r2
3.16483736038208,0.34824275606894267,1.015762432187542,-0.4012723519924896,-0.12020501487321385,154.29671710017328,1900.9637451463245,0.9928192600989952
