OCV,Ro,delta_t,a1,a2,tau1,tau2,r2
4.057998180389404,0.10368900713703509,1.000137313237171,-0.014834667756344655,-0.004899729124708304,48.606560146391935,1958.3329534934976,0.9766843429576234
3.9475200176239014,0.10350846994548547,1.000192716105077,-0.021089280863816236,-0.006084882611882858,42.78249455565484,1752.619336271111,0.9856183077913572
3.8470852375030518,0.10332776550524911,1.000113037828751,-0.030276129886335244,-0.006916435379047929,69.7012976430948,1593.2684234478925,0.9896624553559268
3.7591238021850586,0.102860475129444,1.015769287804652,-0.02867570905456941,-0.012820632889113946,493.27078457419844,1563.684932054874,0.9964929007534017
3.6710004806518555,0.1026798872291345,1.00019276622981,-0.013863074874715348,-0.010218579096797523,64.91772704010731,1673.2384317665746,0.9937751400766269
3.62872052192688,0.10316567675331463,1.000114511495915,-0.015699610519629516,-0.006328918961640031,84.72538298491372,1975.0448589413174,0.9850033135798616
3.601344108581543,0.10367034944515145,1.015658692592721,-0.02087902459695983,-0.009083658495415377,101.31300181441866,1663.4591759077077,0.9928417817925719
3.5621421337127686,0.10527116196778129,1.000124451230562,-0.02283879016646111,-0.009734750518014593,147.2055912332163,1815.5147052155075,0.9919456860995556
3.4714267253875732,0.11077765058313216,1.015574357728656,-0.016610263211502625,-0.008493160484398023,66.67105301262455,2193.152276026232,0.986720614290598
3.297609806060791,0.22661699501105978,1.000140120222245,-0.38126877893930256,-0.052867864831629904,39.795283174257236,2454.521455617202,0.9807728484881821
3.48746395111084,0.10627786293543018,1.000196580722027,0.02017849989476456,0.010503327395609772,52.030882764761316,523.3998780327998,0.9947064571841883
3.580933094024658,0.10370440061570188,1.000101243478965,0.01509507269451934,0.005145935652510179,63.823026670083976,1444.0510399917105,0.9872485727170047
3.6123595237731934,0.10269535157078351,1.000076932983231,0.014378306727358832,0.006148080211110285,72.72972910233776,1933.4530837618265,0.9855464161735078
3.6400599479675293,0.10643976646310299,1.01562200128782,0.019401912971314213,0.006879647069697325,57.19252617346591,1531.6978141199247,0.9883579393708222
3.6800718307495117,0.10528677215679501,1.000020482508396,0.02824240043905169,0.008666047589532376,77.29962663477785,1552.882353546328,0.991091560562524
3.772245168685913,0.10400978288355428,1.000128651683227,0.01356699822474189,0.007195668803471583,62.43380089224653,1773.8010972157117,0.9892861575519512
3.8613405227661133,0.10384764091180537,1.000093243571503,0.01653898678107115,0.007516003419372951,70.45887374054806,1979.1396013908043,0.9883058320317948
3.961289405822754,0.1037041621287063,1.015359447933897,0.020748697822722872,0.008751427073283401,91.45188271886838,1972.8200896025664,0.9891176071677235
4.07047176361084,0.10435236978267216,1.000030281893789,0.02646834752418534,0.011127700549131937,107.4160158240167,1812.0733628359806,0.9909090551038994
4.077761173248291,0.10447692342352169,1.015605625537395,0.011006226984894122,0.0038948604997434736,42.86907181085382,2259.187015982195,0.9820363465048033
