OCV,Ro,delta_t,a1,a2,tau1,tau2,r2
4.050173759460449,0.21949733446688474,1.000009169356051,-0.014144049669473371,-0.0048125319374993595,41.70578702900555,1471.3358397389734,0.9818219635189722
3.9399726390838623,0.2199440682350126,1.015697403924381,-0.019084391276849424,-0.005774981371634589,40.93232365516115,1645.1646733709447,0.9854859942657421
3.8399813175201416,0.2199836191925539,1.015654176354235,-0.027595979617044263,-0.006134821897192259,59.74429778690744,1893.0456380404194,0.9859101384258239
3.753603219985962,0.21949733446688474,1.000021705551893,-0.03057754880025911,-0.010804623661377032,367.4972748440554,1666.1480180383471,0.9966306974306786
3.6647939682006836,0.21945787093870117,1.015793493038446,-0.013261417796424492,-0.007798483905466772,65.41435571224851,1497.6224991823035,0.9911471989086066
3.62606143951416,0.22051307904515063,1.00004849220946,-0.015219502337313902,-0.0060920610889714615,83.03037664881228,1971.3749157511054,0.9867529220923726
3.5994834899902344,0.22103885422068054,1.015718115464251,-0.02048815474514454,-0.008684624481337033,102.51807152395914,1742.420811043667,0.9925706960235028
3.555565118789673,0.22298353210435032,1.015578563193794,-0.02107445326739259,-0.007827286929117001,127.95336127108645,1777.719366790362,0.9913349747458868
3.46772837638855,0.22918253221161408,1.015663083519373,-0.016186612249274115,-0.007678638707432384,67.63469939125632,2336.3229223132103,0.9856940173762144
3.2641804218292236,0.31697367401553217,1.000049394454662,-0.2945750751117456,-0.05493640167666813,42.45450939873669,2591.3456736246458,0.9854436412268528
3.5769572257995605,0.21563873507519515,1.015622392260741,0.014094326643483198,0.004540960902114475,59.56251460787197,1302.7331711113493,0.9861924360650016
3.610665798187256,0.21434162339084983,1.015571996853709,0.013446555685774844,0.005929291510016482,61.95937269084043,1565.8195291150923,0.9874734872962092
3.6369194984436035,0.23833747396921304,1.000027675407649,0.017611819269735565,0.006145478516452533,60.81223897269507,1703.9857666111175,0.9861105543125176
3.6737072467803955,0.23558152906282726,1.000034913419162,0.0256689719750012,0.007556043647445221,67.87390888155092,1503.3743407965987,0.9887945828891698
3.763002634048462,0.23282534562909976,1.015408610272486,0.012502822083076582,0.006020378241912674,59.45572427573632,1633.062740129726,0.9865263102805654
3.8487327098846436,0.23156941836987444,1.01557372114454,0.015196155300898496,0.006575439077932826,62.94238987658373,1814.5526853115084,0.9880769056553483
3.947103261947632,0.23023064520572567,1.01558197167567,0.01897765327645344,0.0077048825896038516,85.63972006999383,1911.7306128206187,0.9885731083826065
